trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
643,False,"{'a': 0.9, 'e': 2.4186779989793177e-06}",20,16,5.571478886734504,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.9, 'e': 2.4111724084718954e-06}",25,16,15.332854773290201,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.9, 'e': 2.403701700618953e-06}",30,23,12.001746829619904,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.9, 'e': 2.3962656595960853e-06}",20,0,24.307229436181608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
647,False,"{'a': 0.9, 'e': 2.388864071245482e-06}",25,7,24.010716846200978,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.9, 'e': 2.381496723060509e-06}",30,8,35.48070711477509,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.9, 'e': 2.3741634041704555e-06}",25,0,37.89260936108804,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
650,False,"{'a': 0.9, 'e': 2.3668639053254436e-06}",30,14,33.117810393494445,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.9, 'e': 2.3595980188815034e-06}",20,10,17.96252002644204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.9, 'e': 2.352365538785803e-06}",25,17,12.433047055431366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.9, 'e': 2.3451662605620424e-06}",20,9,20.719147404954416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.9, 'e': 2.337999981296e-06}",25,15,8.751730042081213,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.9, 'e': 2.330866499621234e-06}",20,3,27.070188779852394,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.9, 'e': 2.3237656157049376e-06}",20,8,23.1687211427741,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.9, 'e': 2.3166971312339425e-06}",20,9,21.0734772523127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.9, 'e': 2.309660849400874e-06}",25,19,14.049071059831691,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.9, 'e': 2.3026565748904512e-06}",20,10,17.367095850520954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.9, 'e': 2.295684113865932e-06}",25,18,9.202157965568496,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.9, 'e': 2.288743273955704e-06}",25,17,-7.9227223806551335,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
662,False,"{'a': 0.9, 'e': 2.2818338642400122e-06}",25,17,3.2077323198074374,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.9, 'e': 2.274955695237835e-06}",30,0,47.795744639925054,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
664,False,"{'a': 0.9, 'e': 2.2681085788938886e-06}",20,16,4.681415759029388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.9, 'e': 2.261292328565775e-06}",35,21,25.928957284552656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.9, 'e': 2.2545067590112637e-06}",20,16,8.693111895792997,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.9, 'e': 2.247751686375703e-06}",25,20,8.796639506705414,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.9, 'e': 2.241026928179569e-06}",20,0,28.751016288869344,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
669,False,"{'a': 0.9, 'e': 2.2343323033061413e-06}",30,8,37.06805378366273,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.9, 'e': 2.2276676319893072e-06}",25,11,24.90046700549869,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.9, 'e': 2.221032735801493e-06}",20,0,29.006259662167533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
672,False,"{'a': 0.9, 'e': 2.2144274376417234e-06}",35,24,23.13115148738572,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.9, 'e': 2.2078515617238024e-06}",25,12,24.23731520914044,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.9, 'e': 2.201304933564617e-06}",20,9,20.904751250578233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.9, 'e': 2.194787379972565e-06}",25,16,16.114223534296045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.9, 'e': 2.1882987290360982e-06}",30,22,13.191583306626134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.9, 'e': 2.1818388101123864e-06}",20,10,20.006902191076698,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.9, 'e': 2.1754074538161e-06}",25,7,19.629744444112784,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.9, 'e': 2.169004492008303e-06}",20,0,29.495163826469657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.9, 'e': 2.1626297577854673e-06}",25,8,23.957388153701793,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.9, 'e': 2.1562830854685926e-06}",25,17,15.259001756272877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.9, 'e': 2.149964310592444e-06}",20,10,20.8752787531704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.9, 'e': 2.1436732698948956e-06}",20,10,-21.2622845110982,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
684,False,"{'a': 0.9, 'e': 2.137409801306385e-06}",25,13,-2.62498937291093,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
685,False,"{'a': 0.9, 'e': 2.1311737439394745e-06}",30,10,19.188469975987132,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
686,False,"{'a': 0.9, 'e': 2.1249649380785217e-06}",25,6,32.0971409124342,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.9, 'e': 2.1187832251694498e-06}",25,15,19.499190838585108,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.9, 'e': 2.112628447809627e-06}",20,15,9.562062354493756,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.9, 'e': 2.106500449737846e-06}",25,14,20.576955601036655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.9, 'e': 2.1003990758244065e-06}",20,11,19.006046494929958,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.9, 'e': 2.094324172061297e-06}",25,18,12.060630111315534,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.9, 'e': 2.088275585552474e-06}",25,15,20.16529699398995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.9, 'e': 2.0822531645042466e-06}",20,7,21.94507906189659,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.9, 'e': 2.076256758215748e-06}",25,4,-8.116143229759803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
695,False,"{'a': 0.9, 'e': 2.07028621706951e-06}",30,22,14.872394095854137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.9, 'e': 2.06434139252213e-06}",25,9,30.3118232970654,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.9, 'e': 2.0584221370950314e-06}",20,16,8.495426653809673,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.9, 'e': 2.0525283043653173e-06}",20,6,25.311147477504367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.9, 'e': 2.046659748956715e-06}",35,21,24.152060924256336,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.9, 'e': 2.040816326530612e-06}",20,0,33.07133416247789,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
701,False,"{'a': 0.9, 'e': 2.03499789377718e-06}",30,17,24.69432252569801,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.9, 'e': 2.0292043084065876e-06}",20,0,33.87876762623583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
703,False,"{'a': 0.9, 'e': 2.023435429140303e-06}",25,13,20.524184697568117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.9, 'e': 2.0176911157024794e-06}",25,5,24.165044646278186,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.9, 'e': 2.011971228811428e-06}",20,13,12.238197860686137,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.9, 'e': 2.0062756301711753e-06}",20,10,21.63997030691589,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.9, 'e': 2.000604182463104e-06}",20,12,12.920278130187658,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.9, 'e': 1.9949567493376744e-06}",20,3,29.43355971494141,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.9, 'e': 1.989333195406232e-06}",20,14,11.911653262105524,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.9, 'e': 1.9837333862328904e-06}",35,21,26.45621492931511,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.9, 'e': 1.9781571883264987e-06}",20,6,27.020291959092233,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.9, 'e': 1.972604469132685e-06}",20,13,13.466806216567715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.9, 'e': 1.9670750970259793e-06}",25,0,37.18309717596738,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
714,False,"{'a': 0.9, 'e': 1.961568941302011e-06}",25,14,24.3549646078869,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.9, 'e': 1.9560858721697884e-06}",30,20,-20.30373242572421,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
716,False,"{'a': 0.9, 'e': 1.9506257607440467e-06}",20,9,24.074973820228173,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.9, 'e': 1.9451884790376763e-06}",25,16,19.75189937185436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.9, 'e': 1.9397738999542215e-06}",25,18,9.907543827358774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.9, 'e': 1.9343818972804525e-06}",25,0,34.76594179859671,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
720,False,"{'a': 0.9, 'e': 1.9290123456790124e-06}",25,9,26.760070482864354,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.9, 'e': 1.9236651206811314e-06}",20,12,14.224214939362689,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.9, 'e': 1.9183400986794148e-06}",25,15,18.58326062386872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.9, 'e': 1.913037156920699e-06}",25,4,29.646010103043153,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.9, 'e': 1.9077561734989773e-06}",25,11,12.303750436754807,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.9, 'e': 1.9024970273483947e-06}",20,12,12.630276708034636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.9, 'e': 1.8972595982363074e-06}",20,11,14.59519641760403,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.9, 'e': 1.8920437667564127e-06}",20,6,26.64989368599162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.9, 'e': 1.8868494143219417e-06}",20,12,13.722494995045775,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.9, 'e': 1.8816764231589208e-06}",20,10,18.061836570706205,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.9, 'e': 1.8765246762994934e-06}",20,10,17.91040953359808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.9, 'e': 1.8713940575753096e-06}",30,20,22.05874629155184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.9, 'e': 1.8662844516109768e-06}",20,2,31.159180344831416,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.9, 'e': 1.8611957438175731e-06}",25,13,24.468951516935963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.9, 'e': 1.8561278203862231e-06}",20,8,20.444422618605635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.9, 'e': 1.8510805682817346e-06}",25,2,41.76941370799328,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.9, 'e': 1.846053875236295e-06}",25,13,22.25894339784024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.9, 'e': 1.8410476297432292e-06}",25,0,37.486573611981,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
738,False,"{'a': 0.9, 'e': 1.8360617210508148e-06}",20,16,6.114035856555777,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.9, 'e': 1.8310960391561578e-06}",30,2,46.86427617126507,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.9, 'e': 1.8261504747991234e-06}",20,12,15.67601466930689,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.9, 'e': 1.8212249194563279e-06}",20,0,30.454995654251086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.9, 'e': 1.8163192653351836e-06}",20,12,10.791023540016054,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.9, 'e': 1.8114334053680018e-06}",20,0,29.548082222364748,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.9, 'e': 1.806567233206151e-06}",30,8,16.51508868604849,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
745,False,"{'a': 0.9, 'e': 1.8017206432142695e-06}",25,18,9.424318076138977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.9, 'e': 1.796893530464533e-06}",25,7,31.505753629738336,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.9, 'e': 1.7920857907309738e-06}",30,18,10.625150830857214,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.9, 'e': 1.787297320483857e-06}",35,21,23.58414014076503,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.9, 'e': 1.7825280168841053e-06}",30,8,41.17051954927281,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.9, 'e': 1.7777777777777777e-06}",20,7,20.496098947104716,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.9, 'e': 1.7730465016905998e-06}",20,9,19.940788018831835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.9, 'e': 1.7683340878225441e-06}",25,13,23.092818716851458,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.9, 'e': 1.7636404360424614e-06}",25,16,17.577553024533607,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.9, 'e': 1.7589654468827615e-06}",25,19,13.478796435101941,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.9, 'e': 1.7543090215341433e-06}",30,2,40.46007149231075,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.9, 'e': 1.7496710618403741e-06}",20,16,7.468236795295761,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.9, 'e': 1.7450514702931163e-06}",25,17,12.995059780697131,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.9, 'e': 1.740450150026803e-06}",30,18,23.366379225981348,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.9, 'e': 1.7358670048135592e-06}",20,5,28.412539095100573,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.9, 'e': 1.7313019390581717e-06}",20,8,16.417249648674225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.9, 'e': 1.7267548577931036e-06}",25,17,12.207437520306911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.9, 'e': 1.7222256666735557e-06}",20,13,12.612253569069887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.9, 'e': 1.7177142719725716e-06}",30,17,18.829217303929372,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.9, 'e': 1.7132205805761904e-06}",25,16,18.238210687275046,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.9, 'e': 1.7087444999786407e-06}",20,0,19.64693759471966,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
766,False,"{'a': 0.9, 'e': 1.7042859382775805e-06}",25,3,33.37477881726103,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.9, 'e': 1.6998448041693794e-06}",20,12,15.08999548728179,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.9, 'e': 1.6954210069444444e-06}",30,18,19.41087107838845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.9, 'e': 1.6910144564825885e-06}",20,8,21.764693127180756,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.9, 'e': 1.6866250632484399e-06}",25,11,24.816489425454034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.9, 'e': 1.6822527382868948e-06}",30,19,19.179256550788658,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.9, 'e': 1.67789739321861e-06}",30,17,24.894230373755352,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.9, 'e': 1.6735589402355367e-06}",20,6,25.704159351734916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.9, 'e': 1.6692372920964953e-06}",20,9,18.43691274450018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.9, 'e': 1.6649323621227887e-06}",35,21,29.0462398988646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.9, 'e': 1.660644064193857e-06}",20,8,18.111717760824313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.9, 'e': 1.656372312742969e-06}",25,5,10.137285892431994,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
778,False,"{'a': 0.9, 'e': 1.6521170227529557e-06}",20,8,17.216982091268047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.9, 'e': 1.6478781097519779e-06}",20,12,11.452681425760973,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.9, 'e': 1.643655489809336e-06}",35,24,17.569532142201428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.9, 'e': 1.6394490795313143e-06}",30,23,12.90719572076924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.9, 'e': 1.635258796057064e-06}",20,3,26.91844528614141,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.9, 'e': 1.6310845570545222e-06}",20,2,22.246720707464842,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.9, 'e': 1.6269262807163682e-06}",25,19,9.445069462748101,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.9, 'e': 1.6227838857560144e-06}",30,13,28.249642596112462,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.9, 'e': 1.618657291403635e-06}",25,0,41.167959843975126,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
787,False,"{'a': 0.9, 'e': 1.614546417402227e-06}",25,15,21.787890027047702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.9, 'e': 1.6104511840037105e-06}",30,13,35.61685342441787,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.9, 'e': 1.6063715119650582e-06}",20,8,19.84062380227139,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.9, 'e': 1.602307322544464e-06}",30,13,32.68063382412171,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.9, 'e': 1.5982585374975428e-06}",30,18,24.224927552751524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.9, 'e': 1.594225079073564e-06}",35,22,23.327641599946443,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.9, 'e': 1.5902068700117197e-06}",20,8,23.18754415697872,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.9, 'e': 1.5862038335374248e-06}",20,9,23.546714584733305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.9, 'e': 1.5822158933586488e-06}",25,13,20.527767925369414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.9, 'e': 1.5782429736622812e-06}",25,16,13.632846864480422,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.9, 'e': 1.574284999110529e-06}",25,14,18.157089081654554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.9, 'e': 1.570341894837344e-06}",25,13,19.325550074140953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.9, 'e': 1.5664135864448834e-06}",25,9,32.69028520987862,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.9, 'e': 1.5625e-06}",25,17,13.835138020551941,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.9, 'e': 1.5586010620307636e-06}",25,15,18.098071911646574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.9, 'e': 1.554716699523013e-06}",25,3,33.0622495972229,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.9, 'e': 1.5508468399169367e-06}",20,10,18.135638448325736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.9, 'e': 1.5469914111036856e-06}",30,10,35.53001210068149,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.9, 'e': 1.543150341422013e-06}",25,9,27.677650649004686,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.9, 'e': 1.5393235596549452e-06}",25,1,40.109252208839116,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.9, 'e': 1.5355109950264799e-06}",20,0,27.61610945013594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
808,False,"{'a': 0.9, 'e': 1.5317125771983138e-06}",30,17,28.32324297463598,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.9, 'e': 1.5279282362665991e-06}",20,14,13.284397710329678,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.9, 'e': 1.5241579027587259e-06}",20,0,32.555740956689974,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
811,False,"{'a': 0.9, 'e': 1.520401507630135e-06}",25,5,33.978098175687435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.9, 'e': 1.5166589822611564e-06}",30,15,23.816153715867724,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.9, 'e': 1.512930258453876e-06}",20,9,19.34576867779001,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.9, 'e': 1.5092152684290277e-06}",25,19,9.97224876407914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.9, 'e': 1.505513944822914e-06}",20,13,12.991789294804414,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.9, 'e': 1.5018262206843522e-06}",20,12,17.669426241556927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.9, 'e': 1.4981520294716466e-06}",30,4,41.587945026091205,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.9, 'e': 1.4944913050495872e-06}",30,16,19.305687710079443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.9, 'e': 1.4908439816864725e-06}",30,17,23.05335116879696,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.9, 'e': 1.4872099940511601e-06}",20,12,15.73909873538161,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.9, 'e': 1.48358927721014e-06}",25,7,33.54720561921078,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
